age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
42,WOR_0,377322,EDU_11,11,MAR_1,OCC_0,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
20,WOR_0,39477,EDU_3,10,MAR_0,OCC_1,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
33,WOR_0,252257,EDU_5,15,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
45,WOR_0,205100,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,15024,0,60,NAT_0,INC_1
23,WOR_0,86939,EDU_1,9,MAR_3,OCC_13,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
21,WOR_0,402124,EDU_11,11,MAR_0,OCC_0,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
37,WOR_0,330826,EDU_11,11,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
29,WOR_0,86613,EDU_14,2,MAR_0,OCC_4,REL_2,RAC_1,GEN_0,0,0,20,NAT_11,INC_0
26,WOR_0,236242,EDU_5,15,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
69,WOR_0,71489,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
27,WOR_0,275110,EDU_1,9,MAR_1,OCC_13,REL_1,RAC_0,GEN_0,0,0,80,NAT_0,INC_1
34,WOR_1,206707,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
56,WOR_5,68658,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
17,WOR_2,138507,EDU_4,6,MAR_0,OCC_3,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
35,WOR_0,191807,EDU_11,11,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
52,WOR_3,189216,EDU_1,9,MAR_3,OCC_12,REL_2,RAC_1,GEN_0,0,0,65,NAT_0,INC_0
56,WOR_1,38573,EDU_2,12,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
44,WOR_6,359259,EDU_1,9,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,60,NAT_26,INC_0
22,WOR_0,300871,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
24,WOR_0,376474,EDU_1,9,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,65,NAT_0,INC_0
45,WOR_0,89325,EDU_8,14,MAR_3,OCC_5,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
30,WOR_0,160634,EDU_11,11,MAR_0,OCC_6,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
18,WOR_0,111476,EDU_0,7,MAR_0,OCC_13,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
21,WOR_0,147655,EDU_1,9,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
42,WOR_0,194636,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
25,WOR_0,359985,EDU_10,3,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,33,NAT_4,INC_0
31,WOR_3,114639,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
42,WOR_3,177937,EDU_8,14,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
17,WOR_3,60116,EDU_4,6,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,10,NAT_0,INC_0
39,WOR_6,170174,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
21,WOR_0,548303,EDU_1,9,MAR_1,OCC_5,REL_0,RAC_1,GEN_0,0,0,40,NAT_4,INC_1
65,WOR_2,191380,EDU_4,6,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,9386,0,50,NAT_0,INC_1
44,WOR_0,167725,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
41,WOR_0,483201,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
54,WOR_0,227392,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_4,428271,EDU_1,9,MAR_3,OCC_7,REL_3,RAC_0,GEN_1,0,0,35,NAT_0,INC_0
24,WOR_0,216129,EDU_7,13,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
19,WOR_0,211355,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,12,NAT_0,INC_0
25,WOR_0,344804,EDU_10,3,MAR_5,OCC_13,REL_5,RAC_1,GEN_0,0,0,40,NAT_4,INC_0
61,WOR_0,373099,EDU_6,4,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
22,WOR_0,195179,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_0,0,0,24,NAT_0,INC_0
54,WOR_0,311551,EDU_3,10,MAR_3,OCC_8,REL_3,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
36,WOR_0,168055,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,5178,0,40,NAT_0,INC_1
48,WOR_0,131762,EDU_1,9,MAR_0,OCC_4,REL_2,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
22,WOR_2,216639,EDU_3,10,MAR_0,OCC_3,REL_2,RAC_1,GEN_1,0,1974,40,NAT_0,INC_0
52,WOR_0,117700,EDU_1,9,MAR_3,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
41,WOR_3,136986,EDU_3,10,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
34,WOR_0,137900,EDU_1,9,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
53,WOR_4,439263,EDU_7,13,MAR_1,OCC_7,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_1
66,WOR_6,50408,EDU_13,8,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
31,WOR_0,96245,EDU_1,9,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,42,NAT_0,INC_0
45,WOR_0,181363,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,46,NAT_0,INC_0
50,WOR_6,119099,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,99,NAT_0,INC_1
51,WOR_0,220537,EDU_1,9,MAR_3,OCC_0,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
21,WOR_5,33423,EDU_3,10,MAR_0,OCC_4,REL_2,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
25,WOR_0,81286,EDU_1,9,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,2174,0,40,NAT_0,INC_0
72,WOR_2,31327,EDU_7,13,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,20,NAT_0,INC_1
35,WOR_3,103323,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
69,WOR_6,107850,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,6514,0,40,NAT_0,INC_1
45,WOR_0,353824,EDU_3,10,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
27,WOR_5,122540,EDU_3,10,MAR_0,OCC_6,REL_5,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
20,WOR_0,275421,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
35,WOR_0,290226,EDU_1,9,MAR_0,OCC_8,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
25,WOR_0,512771,EDU_12,5,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
57,WOR_1,148509,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_2,GEN_0,0,0,35,NAT_17,INC_0
49,WOR_0,262116,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,48,NAT_0,INC_0
45,WOR_0,55272,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
42,WOR_0,345363,EDU_1,9,MAR_3,OCC_8,REL_2,RAC_1,GEN_1,0,0,40,NAT_21,INC_0
26,WOR_0,106406,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
50,WOR_0,171225,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_2,GEN_0,0,0,40,NAT_8,INC_1
53,WOR_0,96062,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,1740,40,NAT_0,INC_0
22,WOR_0,176178,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,25,NAT_0,INC_0
40,WOR_1,370502,EDU_3,10,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_4,INC_0
51,WOR_0,259363,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
39,WOR_0,22463,EDU_7,13,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
20,WOR_0,184045,EDU_3,10,MAR_0,OCC_10,REL_3,RAC_0,GEN_1,0,0,30,NAT_0,INC_0
37,WOR_2,145064,EDU_2,12,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,32,NAT_0,INC_0
41,WOR_0,147206,EDU_13,8,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
35,WOR_1,211073,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,61,NAT_0,INC_1
34,WOR_3,56964,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,35,NAT_0,INC_0
44,WOR_3,157237,EDU_11,11,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,15024,0,50,NAT_0,INC_1
37,WOR_0,177420,EDU_1,9,MAR_1,OCC_13,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_1
50,WOR_3,204402,EDU_1,9,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,0,84,NAT_0,INC_1
24,WOR_0,159567,EDU_3,10,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
19,WOR_0,28119,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,4,NAT_0,INC_0
35,WOR_0,409200,EDU_2,12,MAR_0,OCC_2,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
32,WOR_0,149787,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
27,WOR_0,110648,EDU_7,13,MAR_0,OCC_9,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
49,WOR_1,186539,EDU_8,14,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
41,WOR_0,212894,EDU_10,3,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_3,INC_0
61,WOR_3,45795,EDU_1,9,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,0,36,NAT_0,INC_0
31,WOR_0,441949,EDU_3,10,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,40,NAT_4,INC_1
32,WOR_0,209538,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,55,NAT_0,INC_1
54,WOR_4,230387,EDU_1,9,MAR_2,OCC_7,REL_3,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
42,WOR_5,147206,EDU_11,11,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
54,WOR_5,276005,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
34,WOR_0,101345,EDU_7,13,MAR_1,OCC_10,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_1
38,WOR_0,259972,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
69,WOR_0,76939,EDU_1,9,MAR_2,OCC_8,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
31,WOR_0,174704,EDU_1,9,MAR_3,OCC_10,REL_3,RAC_0,GEN_0,0,0,50,NAT_0,INC_0
69,WOR_0,177374,EDU_1,9,MAR_2,OCC_7,REL_3,RAC_1,GEN_1,1848,0,12,NAT_0,INC_0
30,WOR_0,134639,EDU_7,13,MAR_0,OCC_8,REL_2,RAC_1,GEN_0,8614,0,45,NAT_0,INC_1
26,WOR_1,287233,EDU_7,13,MAR_1,OCC_5,REL_4,RAC_0,GEN_1,0,0,40,NAT_0,INC_1
51,WOR_0,59840,EDU_1,9,MAR_3,OCC_13,REL_2,RAC_1,GEN_0,2174,0,40,NAT_0,INC_0
32,WOR_0,101345,EDU_8,14,MAR_0,OCC_5,REL_0,RAC_1,GEN_1,0,1741,40,NAT_0,INC_0
29,WOR_5,159782,EDU_8,14,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,45,NAT_0,INC_1
52,WOR_0,117674,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
40,WOR_0,53835,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
37,WOR_3,143368,EDU_9,16,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
36,WOR_1,251091,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
46,WOR_0,183013,EDU_7,13,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
28,WOR_0,273929,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,1628,60,NAT_0,INC_0
17,WOR_0,375657,EDU_0,7,MAR_0,OCC_13,REL_0,RAC_1,GEN_0,0,0,30,NAT_0,INC_0
52,WOR_0,38795,EDU_1,9,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
62,WOR_3,192236,EDU_7,13,MAR_3,OCC_5,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_1
53,WOR_0,92430,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
50,WOR_0,135339,EDU_13,8,MAR_1,OCC_10,REL_1,RAC_2,GEN_0,0,0,40,NAT_18,INC_1
81,WOR_2,89391,EDU_5,15,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,24,NAT_0,INC_1
44,WOR_6,383493,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
53,WOR_4,59664,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_0,GEN_0,5013,0,40,NAT_0,INC_0
53,WOR_0,213378,EDU_1,9,MAR_4,OCC_10,REL_2,RAC_1,GEN_1,0,0,33,NAT_0,INC_0
55,WOR_0,51008,EDU_1,9,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
47,WOR_0,363418,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,45,NAT_21,INC_1
47,WOR_0,185041,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,7298,0,40,NAT_0,INC_1
67,WOR_3,221252,EDU_8,14,MAR_3,OCC_10,REL_2,RAC_3,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_0,34574,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,43,NAT_0,INC_0
33,WOR_0,36222,EDU_9,16,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
50,WOR_0,171338,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,99999,0,50,NAT_0,INC_1
43,WOR_0,200734,EDU_1,9,MAR_4,OCC_4,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
64,WOR_0,108054,EDU_1,9,MAR_2,OCC_12,REL_2,RAC_1,GEN_0,0,0,22,NAT_0,INC_0
29,WOR_0,189565,EDU_1,9,MAR_3,OCC_2,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
25,WOR_0,193787,EDU_7,13,MAR_1,OCC_10,REL_4,RAC_1,GEN_1,0,0,45,NAT_0,INC_0
26,WOR_0,96645,EDU_9,16,MAR_0,OCC_6,REL_5,RAC_0,GEN_0,0,0,20,NAT_0,INC_0
48,WOR_0,155659,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
21,WOR_0,159879,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
42,WOR_0,190179,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,99999,0,40,NAT_0,INC_1
35,WOR_0,152734,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_0,GEN_0,0,0,40,NAT_1,INC_0
46,WOR_0,109209,EDU_3,10,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
44,WOR_0,193882,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
27,WOR_0,77774,EDU_1,9,MAR_0,OCC_0,REL_0,RAC_1,GEN_1,0,0,34,NAT_0,INC_0
22,WOR_0,137510,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
21,WOR_0,29810,EDU_3,10,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
35,WOR_0,292185,EDU_7,13,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_5,70447,EDU_1,9,MAR_1,OCC_2,REL_1,RAC_2,GEN_0,0,0,40,NAT_0,INC_1
35,WOR_6,65624,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
55,WOR_0,227856,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,7298,0,60,NAT_0,INC_1
32,WOR_0,32406,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
45,WOR_0,39464,EDU_1,9,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
57,WOR_0,173832,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,1902,40,NAT_0,INC_1
24,WOR_0,174714,EDU_3,10,MAR_0,OCC_13,REL_0,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
60,WOR_3,44915,EDU_8,14,MAR_3,OCC_5,REL_3,RAC_1,GEN_1,0,0,10,NAT_0,INC_0
66,WOR_0,592029,EDU_1,9,MAR_2,OCC_10,REL_2,RAC_0,GEN_1,0,0,24,NAT_0,INC_0
29,WOR_0,209173,EDU_2,12,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
28,WOR_0,263128,EDU_3,10,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,60,NAT_0,INC_0
54,WOR_0,56741,EDU_1,9,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
25,WOR_1,315287,EDU_3,10,MAR_0,OCC_2,REL_5,RAC_0,GEN_0,0,0,40,NAT_38,INC_0
46,WOR_0,211226,EDU_2,12,MAR_1,OCC_12,REL_1,RAC_3,GEN_0,0,0,36,NAT_0,INC_0
35,WOR_0,408318,EDU_6,4,MAR_5,OCC_4,REL_2,RAC_1,GEN_0,0,0,25,NAT_4,INC_0
30,WOR_0,131415,EDU_7,13,MAR_0,OCC_11,REL_2,RAC_1,GEN_1,0,0,60,NAT_0,INC_0
49,WOR_0,219751,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
42,WOR_0,244668,EDU_1,9,MAR_3,OCC_9,REL_2,RAC_1,GEN_0,8614,0,40,NAT_4,INC_1
42,WOR_0,99203,EDU_1,9,MAR_4,OCC_6,REL_2,RAC_1,GEN_0,3325,0,40,NAT_0,INC_0
52,WOR_0,204226,EDU_1,9,MAR_3,OCC_10,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
31,WOR_0,157568,EDU_3,10,MAR_0,OCC_7,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
52,WOR_0,172962,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
54,WOR_2,196975,EDU_1,9,MAR_3,OCC_3,REL_5,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
18,WOR_0,126913,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,12,NAT_0,INC_0
28,WOR_3,29974,EDU_11,11,MAR_0,OCC_1,REL_0,RAC_1,GEN_0,10520,0,45,NAT_0,INC_1
51,WOR_0,145714,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,99999,0,50,NAT_1,INC_1
35,WOR_0,186819,EDU_7,13,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,48,NAT_0,INC_0
64,WOR_2,187656,EDU_14,2,MAR_3,OCC_3,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
30,WOR_3,90705,EDU_0,7,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
59,WOR_0,258579,EDU_3,10,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,3103,0,35,NAT_0,INC_1
57,WOR_3,50990,EDU_3,10,MAR_3,OCC_12,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
27,WOR_0,153589,EDU_12,5,MAR_4,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_0,236304,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_0,GEN_0,0,0,60,NAT_0,INC_1
54,WOR_0,317733,EDU_9,16,MAR_2,OCC_9,REL_3,RAC_1,GEN_0,0,2472,40,NAT_0,INC_1
30,WOR_0,149427,EDU_12,5,MAR_0,OCC_6,REL_0,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
56,WOR_5,133728,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,35,NAT_0,INC_1
49,WOR_0,140121,EDU_1,9,MAR_3,OCC_8,REL_3,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
37,WOR_0,188571,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
56,WOR_0,99359,EDU_1,9,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,0,1617,40,NAT_0,INC_0
46,WOR_1,172822,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
53,WOR_5,53197,EDU_9,16,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
54,WOR_3,28186,EDU_7,13,MAR_3,OCC_1,REL_2,RAC_1,GEN_0,27828,0,50,NAT_0,INC_1
64,WOR_0,170483,EDU_1,9,MAR_2,OCC_4,REL_2,RAC_1,GEN_1,0,0,38,NAT_0,INC_0
52,WOR_0,158993,EDU_1,9,MAR_3,OCC_4,REL_5,RAC_0,GEN_1,0,0,38,NAT_0,INC_0
60,WOR_0,51290,EDU_6,4,MAR_3,OCC_4,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
41,WOR_0,283116,EDU_1,9,MAR_3,OCC_6,REL_3,RAC_1,GEN_1,1506,0,50,NAT_0,INC_0
26,WOR_0,256263,EDU_1,9,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
21,WOR_0,199444,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,44,NAT_0,INC_0
45,WOR_0,168598,EDU_13,8,MAR_1,OCC_7,REL_4,RAC_0,GEN_1,3103,0,40,NAT_0,INC_1
30,WOR_6,173858,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_2,GEN_0,0,1902,40,NAT_14,INC_1
40,WOR_1,243580,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,48,NAT_0,INC_0
20,WOR_0,293726,EDU_3,10,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
22,WOR_0,231085,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_0,0,0,30,NAT_0,INC_0
43,WOR_0,57322,EDU_2,12,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
37,WOR_0,150057,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,52,NAT_0,INC_1
35,WOR_0,111377,EDU_1,9,MAR_4,OCC_12,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
32,WOR_0,211028,EDU_3,10,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
62,WOR_0,175032,EDU_1,9,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,42,NAT_0,INC_0
39,WOR_0,271610,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
22,WOR_0,351381,EDU_11,11,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
46,WOR_0,149949,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
19,WOR_1,223326,EDU_3,10,MAR_0,OCC_2,REL_0,RAC_1,GEN_0,0,1721,35,NAT_0,INC_0
80,WOR_1,20101,EDU_1,9,MAR_2,OCC_4,REL_3,RAC_4,GEN_1,0,0,32,NAT_0,INC_0
32,WOR_0,237903,EDU_7,13,MAR_0,OCC_5,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
52,WOR_4,202452,EDU_1,9,MAR_3,OCC_7,REL_2,RAC_1,GEN_1,0,0,43,NAT_0,INC_0
42,WOR_0,191765,EDU_1,9,MAR_0,OCC_7,REL_5,RAC_0,GEN_1,0,2339,40,NAT_38,INC_0
90,WOR_3,155981,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,10566,0,50,NAT_0,INC_0
37,WOR_0,287031,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,5178,0,75,NAT_0,INC_1
32,WOR_0,157747,EDU_3,10,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
47,WOR_4,102771,EDU_9,16,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
