index,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
,33,EMP_1,GRA_1,1554215,7,1,FRE_1,EVE_0,1
,26,EMP_1,GRA_1,598673,3,1,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,1374748,5,1,FRE_1,EVE_1,1
,29,EMP_1,GRA_0,1192719,3,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_1,935584,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1513602,4,0,FRE_0,EVE_0,1
,30,EMP_0,GRA_1,640623,9,1,FRE_1,EVE_0,1
,35,EMP_1,GRA_1,1564062,6,1,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,1800000,7,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1259852,6,0,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1393260,6,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,300000,9,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,929881,7,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,602273,4,1,FRE_1,EVE_1,1
,35,EMP_0,GRA_1,300000,5,0,FRE_1,EVE_0,1
,28,EMP_0,GRA_0,344169,6,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,1221655,7,0,FRE_0,EVE_0,1
,34,EMP_1,GRA_1,942644,8,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,300000,5,0,FRE_1,EVE_0,1
,30,EMP_1,GRA_1,868557,5,1,FRE_0,EVE_1,1
,34,EMP_1,GRA_0,755496,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,932099,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1251584,4,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1549396,5,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,906540,4,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1396278,4,0,FRE_1,EVE_0,1
,31,EMP_1,GRA_0,908571,3,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,1270652,8,0,FRE_1,EVE_1,1
,29,EMP_0,GRA_0,1800000,5,0,FRE_0,EVE_0,1
,33,EMP_1,GRA_0,874254,3,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,1049087,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1412292,6,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,526025,3,0,FRE_0,EVE_1,1
,30,EMP_1,GRA_0,920738,4,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,1296490,5,0,FRE_0,EVE_0,1
,32,EMP_1,GRA_0,828657,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1595105,9,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,303504,7,1,FRE_1,EVE_0,1
,31,EMP_1,GRA_0,735208,4,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,819519,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1067808,4,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,523488,4,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,929355,2,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,913719,7,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,549600,6,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,1124808,4,0,FRE_1,EVE_0,1
,25,EMP_1,GRA_0,395147,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1800000,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,909678,7,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,973303,3,0,FRE_0,EVE_1,1
,27,EMP_1,GRA_0,1118159,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,988899,5,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,719193,6,1,FRE_1,EVE_1,1
,30,EMP_0,GRA_0,931827,4,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,788620,7,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,1012573,5,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,300000,6,0,FRE_0,EVE_0,1
,25,EMP_0,GRA_0,752392,5,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1787355,4,0,FRE_1,EVE_0,1
,28,EMP_0,GRA_0,1449945,6,1,FRE_0,EVE_0,1
,31,EMP_1,GRA_1,893186,3,0,FRE_1,EVE_0,1
,25,EMP_0,GRA_0,599149,5,1,FRE_1,EVE_0,1
,28,EMP_1,GRA_1,834618,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,522334,2,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,984160,4,0,FRE_1,EVE_0,1
,28,EMP_0,GRA_0,1800000,7,0,FRE_0,EVE_0,1
,34,EMP_1,GRA_0,1618451,2,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1661167,6,1,FRE_0,EVE_0,1
,32,EMP_1,GRA_1,1032350,5,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_1,1146799,6,0,FRE_1,EVE_0,1
,35,EMP_1,GRA_0,1026815,3,0,FRE_1,EVE_0,1
,34,EMP_1,GRA_0,935095,4,1,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,540440,5,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,601662,5,1,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,1160635,7,0,FRE_1,EVE_0,1
,33,EMP_0,GRA_0,993039,3,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,806579,5,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,577718,6,0,FRE_1,EVE_1,1
,28,EMP_1,GRA_0,657032,6,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,1028266,3,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_1,1272108,7,1,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,722792,5,0,FRE_0,EVE_0,1
,31,EMP_0,GRA_1,587488,5,0,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,1085325,5,0,FRE_0,EVE_1,1
,29,EMP_0,GRA_0,848990,6,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,431704,4,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_1,1800000,6,1,FRE_1,EVE_0,1
,28,EMP_0,GRA_0,1058710,4,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,487765,5,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_1,1203059,5,0,FRE_0,EVE_0,1
,25,EMP_0,GRA_0,664514,4,0,FRE_0,EVE_0,1
,32,EMP_1,GRA_0,750271,8,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1796781,7,0,FRE_0,EVE_1,1
,32,EMP_1,GRA_0,1581325,4,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,1046304,3,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,825115,6,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1207688,5,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,837055,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,664654,7,0,FRE_1,EVE_0,1
,32,EMP_1,GRA_1,1534250,6,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_1,1196332,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,736467,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,734033,5,0,FRE_0,EVE_1,1
,27,EMP_0,GRA_0,1065269,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1555953,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,300000,4,0,FRE_1,EVE_1,1
,28,EMP_1,GRA_0,1192610,8,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,762925,6,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1577613,8,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,1457661,6,0,FRE_0,EVE_0,1
,32,EMP_1,GRA_1,889678,4,0,FRE_1,EVE_0,1
,35,EMP_1,GRA_0,1604725,5,0,FRE_0,EVE_0,1
,34,EMP_1,GRA_1,422725,3,1,FRE_0,EVE_1,1
,25,EMP_1,GRA_0,1019085,4,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_1,942826,3,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,978321,3,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,722020,5,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,733130,3,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1022724,3,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,300000,6,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1319038,3,0,FRE_0,EVE_0,1
,34,EMP_1,GRA_0,1102651,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1353297,4,1,FRE_0,EVE_0,1
,35,EMP_0,GRA_0,965819,5,0,FRE_1,EVE_0,1
,30,EMP_1,GRA_0,764916,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,658741,3,0,FRE_0,EVE_1,1
,28,EMP_0,GRA_1,797434,8,0,FRE_1,EVE_1,1
,26,EMP_1,GRA_0,372292,8,0,FRE_0,EVE_0,1
,35,EMP_0,GRA_0,1057406,3,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,622249,5,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,666292,6,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,1800000,5,0,FRE_1,EVE_1,1
,25,EMP_0,GRA_0,1631286,8,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,978730,5,0,FRE_1,EVE_0,1
,30,EMP_1,GRA_0,1274814,5,0,FRE_1,EVE_0,1
,31,EMP_0,GRA_0,1304576,6,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,709815,4,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1637634,4,0,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,759588,7,1,FRE_1,EVE_0,1
,29,EMP_0,GRA_0,1014092,4,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,1051033,9,0,FRE_0,EVE_1,1
,27,EMP_0,GRA_0,601741,3,1,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1673984,5,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1135415,3,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,1378938,3,1,FRE_0,EVE_0,1
,26,EMP_0,GRA_1,402474,9,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,1282744,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,677248,5,0,FRE_1,EVE_1,1
,35,EMP_0,GRA_0,1190709,4,0,FRE_0,EVE_1,1
,33,EMP_1,GRA_0,975879,4,1,FRE_0,EVE_1,1
,27,EMP_1,GRA_0,1800000,7,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1273533,5,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,811971,4,0,FRE_0,EVE_1,1
,25,EMP_1,GRA_0,1081581,3,1,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,913675,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1154584,5,1,FRE_1,EVE_0,1
,29,EMP_1,GRA_1,300000,6,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,803894,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1174654,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,323236,6,0,FRE_0,EVE_1,1
,28,EMP_0,GRA_0,351353,5,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,1016452,5,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,993349,9,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,1800000,5,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,673988,6,0,FRE_1,EVE_1,1
,27,EMP_0,GRA_0,846945,5,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1175276,2,0,FRE_0,EVE_1,1
,26,EMP_1,GRA_1,972801,6,1,FRE_0,EVE_1,1
,35,EMP_1,GRA_0,1561422,5,1,FRE_1,EVE_1,1
,26,EMP_0,GRA_0,831427,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1273524,5,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1160335,4,1,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_1,865723,3,0,FRE_1,EVE_1,1
,29,EMP_1,GRA_0,1431462,4,0,FRE_1,EVE_1,1
,25,EMP_1,GRA_0,446954,6,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,1145963,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,588717,5,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,1186496,3,1,FRE_0,EVE_0,1
,32,EMP_1,GRA_1,1762908,2,0,FRE_0,EVE_1,1
,29,EMP_0,GRA_0,504861,5,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,842784,5,1,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,324618,4,0,FRE_1,EVE_0,1
,33,EMP_1,GRA_0,1800000,5,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,1445889,5,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,383477,4,0,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,828593,4,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,993305,5,0,FRE_0,EVE_0,1
,35,EMP_0,GRA_1,300000,5,0,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,1100836,7,1,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,1469261,7,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1494780,6,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,773376,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_1,1431063,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,656448,3,0,FRE_1,EVE_1,1
,28,EMP_0,GRA_0,962774,5,0,FRE_0,EVE_0,1
,31,EMP_0,GRA_1,1765947,5,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_1,300000,4,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,1350386,4,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,1256767,3,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,1238606,2,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,828916,6,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,1162708,6,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_0,1552702,2,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,958052,6,1,FRE_1,EVE_0,1
,26,EMP_0,GRA_1,418592,7,0,FRE_0,EVE_1,1
,25,EMP_1,GRA_0,1427720,4,1,FRE_0,EVE_0,1
,30,EMP_0,GRA_1,1009554,6,0,FRE_0,EVE_0,1
,34,EMP_1,GRA_0,1318446,2,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_1,1062916,3,0,FRE_1,EVE_1,1
,27,EMP_1,GRA_0,1130079,5,0,FRE_0,EVE_1,1
,27,EMP_1,GRA_0,652071,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,595862,6,1,FRE_1,EVE_0,1
,32,EMP_1,GRA_0,641892,2,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,1208713,7,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,1537775,4,0,FRE_0,EVE_0,1
,31,EMP_0,GRA_0,1572670,4,1,FRE_0,EVE_0,1
,33,EMP_0,GRA_0,968141,5,0,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,935521,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,779586,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1347946,2,0,FRE_1,EVE_1,1
,27,EMP_1,GRA_0,765804,5,1,FRE_0,EVE_0,1
,33,EMP_1,GRA_0,1112343,5,1,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,1683333,4,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,641920,4,0,FRE_1,EVE_0,1
,32,EMP_1,GRA_0,733593,6,0,FRE_1,EVE_1,1
,33,EMP_1,GRA_1,1692548,4,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,1153829,8,0,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1193003,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,941035,5,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,756360,4,0,FRE_0,EVE_1,1
,28,EMP_0,GRA_0,1718093,4,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1324959,5,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,820994,6,0,FRE_0,EVE_1,1
,25,EMP_1,GRA_0,1391747,3,0,FRE_0,EVE_0,1
,32,EMP_1,GRA_0,1079480,5,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,751006,5,0,FRE_0,EVE_1,1
,31,EMP_0,GRA_0,893513,5,0,FRE_0,EVE_1,1
,28,EMP_0,GRA_0,1063660,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1395661,4,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_1,1572462,9,1,FRE_1,EVE_0,1
,30,EMP_1,GRA_0,494678,9,1,FRE_0,EVE_1,1
,25,EMP_0,GRA_0,1461275,4,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,971978,5,0,FRE_1,EVE_1,1
,33,EMP_1,GRA_0,1726141,4,0,FRE_0,EVE_0,1
,31,EMP_0,GRA_0,743189,8,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,1739540,4,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,848956,7,0,FRE_0,EVE_1,1
,35,EMP_1,GRA_0,1699155,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1332081,4,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1165904,5,1,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1318075,5,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,786888,5,0,FRE_0,EVE_0,1
,34,EMP_1,GRA_1,1019282,7,1,FRE_1,EVE_1,1
,29,EMP_0,GRA_0,956389,5,0,FRE_0,EVE_0,1
,32,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,1640055,4,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_1,901176,3,1,FRE_0,EVE_0,1
,29,EMP_0,GRA_1,405604,5,1,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,329503,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,491089,4,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_1,812733,5,0,FRE_1,EVE_0,1
,26,EMP_0,GRA_0,1462374,5,0,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,576708,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,740820,3,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,894954,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,1503712,7,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,1584176,7,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1058459,7,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1474964,5,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1240512,4,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_1,1238626,3,0,FRE_1,EVE_0,1
,26,EMP_1,GRA_1,843299,4,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1505089,5,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,375247,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1800000,5,0,FRE_1,EVE_0,1
,35,EMP_1,GRA_0,1406331,5,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,761518,5,0,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,1339178,4,1,FRE_1,EVE_0,1
,35,EMP_1,GRA_0,1179343,5,1,FRE_0,EVE_1,1
,34,EMP_0,GRA_0,340838,3,1,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,818991,3,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,1366250,5,1,FRE_0,EVE_0,1
,33,EMP_1,GRA_1,1005495,6,1,FRE_0,EVE_1,1
,34,EMP_1,GRA_0,1588426,4,0,FRE_1,EVE_1,1
